model,weight_decay,dropout_rate,learning_rate,epoch,metric,value
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,1,Validation/recall@20,0.37637999653816223
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,2,Validation/recall@20,0.41040000319480896
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,3,Validation/recall@20,0.43206000328063965
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,4,Validation/recall@20,0.447299987077713
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,0,Validation/mrr@1,0.049880001693964005
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,1,Validation/mrr@1,0.06260000169277191
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,2,Validation/mrr@1,0.06967999786138535
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,3,Validation/mrr@1,0.07645999640226364
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,4,Validation/mrr@1,0.0820000022649765
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,0,Validation/mrr@5,0.08425566554069519
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,1,Validation/mrr@5,0.10612566769123077
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,2,Validation/mrr@5,0.11888733506202698
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,3,Validation/mrr@5,0.1291956603527069
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,4,Validation/mrr@5,0.1376793384552002
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,0,Validation/mrr@10,0.09356123954057693
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,1,Validation/mrr@10,0.11733710020780563
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,2,Validation/mrr@10,0.1310470849275589
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,3,Validation/mrr@10,0.14195336401462555
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,4,Validation/mrr@10,0.1505066454410553
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,0,Validation/mrr@20,0.0999046042561531
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,1,Validation/mrr@20,0.12441825866699219
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,2,Validation/mrr@20,0.1384437084197998
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,3,Validation/mrr@20,0.14946605265140533
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,4,Validation/mrr@20,0.15808594226837158
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,0,Validation/loss,6.5503621101379395
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,1,Validation/loss,6.14971923828125
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,2,Validation/loss,5.947972297668457
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,3,Validation/loss,5.82755708694458
graph_with_embeddings_wd1e-06_dr0.0_lr0.0001,1e-06,0.0,0.0001,4,Validation/loss,5.748147010803223
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Loss/Train,9.112051010131836
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Loss/Train,8.163244247436523
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Loss/Train,7.911291599273682
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Loss/Train,7.683775424957275
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Loss/Train,7.490450859069824
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Loss/Validation,8.138134956359863
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Loss/Validation,7.885002136230469
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Loss/Validation,7.6394944190979
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Loss/Validation,7.407755374908447
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Loss/Validation,7.222418785095215
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Train/precision@1,0.005292499903589487
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Train/precision@1,0.01041249930858612
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Train/precision@1,0.01543749962002039
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Train/precision@1,0.019197499379515648
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Train/precision@1,0.021492499858140945
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Train/precision@5,0.00424950011074543
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Train/precision@5,0.007646999787539244
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Train/precision@5,0.010742999613285065
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Train/precision@5,0.013534999452531338
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Train/precision@5,0.015318499878048897
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Train/precision@10,0.0036467500030994415
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Train/precision@10,0.006332749966531992
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Train/precision@10,0.00854675006121397
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Train/precision@10,0.010683749802410603
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Train/precision@10,0.012231750413775444
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Train/precision@20,0.003008750034496188
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Train/precision@20,0.005109124816954136
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Train/precision@20,0.006581250112503767
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Train/precision@20,0.008139999583363533
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Train/precision@20,0.00932225026190281
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Train/recall@1,0.005292499903589487
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Train/recall@1,0.01041249930858612
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Train/recall@1,0.01543749962002039
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Train/recall@1,0.019197499379515648
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Train/recall@1,0.021492499858140945
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Train/recall@5,0.021247498691082
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Train/recall@5,0.03823499754071236
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Train/recall@5,0.053714998066425323
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Train/recall@5,0.06767500191926956
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Train/recall@5,0.07659249752759933
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Train/recall@10,0.036467500030994415
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Train/recall@10,0.06332749873399734
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Train/recall@10,0.08546750247478485
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Train/recall@10,0.10683749616146088
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Train/recall@10,0.12231750041246414
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Train/recall@20,0.06017499789595604
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Train/recall@20,0.10218250006437302
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Train/recall@20,0.1316249966621399
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Train/recall@20,0.16279999911785126
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Train/recall@20,0.18644499778747559
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Train/mrr@1,0.005292499903589487
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Train/mrr@1,0.010412500239908695
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Train/mrr@1,0.01543749962002039
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Train/mrr@1,0.019197499379515648
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Train/mrr@1,0.021492499858140945
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Train/mrr@5,0.010613291524350643
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Train/mrr@5,0.01971570774912834
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Train/mrr@5,0.028355250135064125
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Train/mrr@5,0.03568395972251892
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Train/mrr@5,0.04002249985933304
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Train/mrr@10,0.012606401927769184
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Train/mrr@10,0.023003337904810905
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Train/mrr@10,0.03250905126333237
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Train/mrr@10,0.0408325269818306
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Train/mrr@10,0.046003613620996475
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Train/mrr@20,0.014212661422789097
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Train/mrr@20,0.02564401365816593
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Train/mrr@20,0.03565287962555885
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Train/mrr@20,0.04465964064002037
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Train/mrr@20,0.0503903292119503
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Train/loss,9.112051010131836
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Train/loss,8.163244247436523
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Train/loss,7.911291599273682
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Train/loss,7.683775424957275
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Train/loss,7.490450859069824
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Validation/precision@1,0.014739999547600746
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Validation/precision@1,0.01907999999821186
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Validation/precision@1,0.026820000261068344
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Validation/precision@1,0.029659999534487724
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Validation/precision@1,0.032260000705718994
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Validation/precision@5,0.01020399946719408
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Validation/precision@5,0.013647999614477158
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Validation/precision@5,0.017052000388503075
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Validation/precision@5,0.01929599978029728
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Validation/precision@5,0.02115599997341633
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Validation/precision@10,0.007722000125795603
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Validation/precision@10,0.010611999779939651
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Validation/precision@10,0.012837999500334263
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Validation/precision@10,0.014871999621391296
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Validation/precision@10,0.016068000346422195
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Validation/precision@20,0.0059460001066327095
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Validation/precision@20,0.007706999778747559
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Validation/precision@20,0.009298999793827534
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Validation/precision@20,0.01067500002682209
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Validation/precision@20,0.011634999886155128
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Validation/recall@1,0.014739999547600746
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Validation/recall@1,0.01907999999821186
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Validation/recall@1,0.026820000261068344
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Validation/recall@1,0.029659999534487724
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Validation/recall@1,0.032260000705718994
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Validation/recall@5,0.051020000129938126
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Validation/recall@5,0.06824000179767609
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Validation/recall@5,0.08525999635457993
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Validation/recall@5,0.09647999703884125
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Validation/recall@5,0.10577999800443649
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Validation/recall@10,0.07722000032663345
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Validation/recall@10,0.10611999779939651
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Validation/recall@10,0.12838000059127808
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Validation/recall@10,0.14871999621391296
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Validation/recall@10,0.16067999601364136
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Validation/recall@20,0.11891999840736389
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Validation/recall@20,0.15413999557495117
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Validation/recall@20,0.18598000705242157
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Validation/recall@20,0.2134999930858612
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Validation/recall@20,0.23270000517368317
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Validation/mrr@1,0.014739999547600746
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Validation/mrr@1,0.01907999999821186
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Validation/mrr@1,0.026820000261068344
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Validation/mrr@1,0.029659999534487724
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Validation/mrr@1,0.032260000705718994
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Validation/mrr@5,0.02703866735100746
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Validation/mrr@5,0.036224666982889175
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Validation/mrr@5,0.04694366827607155
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Validation/mrr@5,0.05221133306622505
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Validation/mrr@5,0.05695733428001404
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Validation/mrr@10,0.03047248348593712
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Validation/mrr@10,0.04126830771565437
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Validation/mrr@10,0.05273295193910599
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Validation/mrr@10,0.05911063402891159
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Validation/mrr@10,0.0642239898443222
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Validation/mrr@20,0.03330332413315773
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Validation/mrr@20,0.04451223835349083
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Validation/mrr@20,0.05671821907162666
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Validation/mrr@20,0.06350253522396088
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Validation/mrr@20,0.06913117319345474
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,0,Validation/loss,8.138134956359863
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,1,Validation/loss,7.885002136230469
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,2,Validation/loss,7.6394944190979
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,3,Validation/loss,7.407755374908447
graph_with_embeddings_wd1e-05_dr0.5_lr1e-05,1e-05,0.5,1e-05,4,Validation/loss,7.222418785095215
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,0,Loss/Train,9.068241119384766
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,1,Loss/Train,8.052828788757324
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,2,Loss/Train,7.775370121002197
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,3,Loss/Train,7.5113725662231445
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,4,Loss/Train,7.295165061950684
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,0,Loss/Validation,8.11575984954834
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,1,Loss/Validation,7.827075958251953
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,2,Loss/Validation,7.551537036895752
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,3,Loss/Validation,7.3076629638671875
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,4,Loss/Validation,7.121115684509277
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,0,Train/precision@1,0.007980000227689743
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,1,Train/precision@1,0.01395499985665083
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,2,Train/precision@1,0.018764998763799667
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,3,Train/precision@1,0.021872499957680702
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,4,Train/precision@1,0.023867499083280563
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,0,Train/precision@5,0.005886999890208244
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,1,Train/precision@5,0.009992999956011772
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,2,Train/precision@5,0.013520999811589718
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,3,Train/precision@5,0.015910999849438667
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,4,Train/precision@5,0.017299000173807144
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,0,Train/precision@10,0.004820750094950199
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,1,Train/precision@10,0.008089750073850155
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,2,Train/precision@10,0.01066024973988533
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,3,Train/precision@10,0.012628749944269657
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,4,Train/precision@10,0.013751749880611897
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,0,Train/precision@20,0.003831499954685569
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,1,Train/precision@20,0.006220499984920025
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,2,Train/precision@20,0.008053249679505825
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,3,Train/precision@20,0.00957375019788742
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,4,Train/precision@20,0.010519875213503838
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,0,Train/recall@1,0.007980000227689743
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,1,Train/recall@1,0.01395499985665083
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,2,Train/recall@1,0.018764998763799667
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,3,Train/recall@1,0.021872499957680702
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,4,Train/recall@1,0.023867499083280563
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,0,Train/recall@5,0.02943499945104122
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,1,Train/recall@5,0.04996499791741371
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,2,Train/recall@5,0.06760499626398087
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,3,Train/recall@5,0.07955499738454819
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,4,Train/recall@5,0.08649499714374542
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,0,Train/recall@10,0.04820749908685684
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,1,Train/recall@10,0.0808975026011467
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,2,Train/recall@10,0.1066024973988533
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,3,Train/recall@10,0.12628750503063202
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,4,Train/recall@10,0.13751749694347382
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,0,Train/recall@20,0.07662999629974365
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,1,Train/recall@20,0.1244100034236908
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,2,Train/recall@20,0.1610649973154068
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,3,Train/recall@20,0.1914750039577484
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,4,Train/recall@20,0.21039749681949615
graph_with_embeddings_wd0.0001_dr0.2_lr1e-05,0.0001,0.2,1e-05,0,Train/mrr@1,0.007980000227689743
